LINE_NO,UTMX,UTMY,TIMESTAMP,FID,RECORD,ELEVATION,ALT,INVALT,INVALTSTD,DELTAALT,TILT,INVTILT,INVTILTSTD,SHIFT,INVSHIFT,INVSHIFTSTD,NUMDATA,SEGMENTS,RESDATA,RESTOTAL,RHO_I_1,RHO_I_2,RHO_I_3,RHO_I_4,RHO_I_5,RHO_I_6,RHO_I_7,RHO_I_8,RHO_I_9,RHO_I_10,RHO_I_11,RHO_I_12,RHO_I_13,RHO_I_14,RHO_I_15,RHO_I_16,RHO_I_17,RHO_I_18,RHO_I_19,RHO_I_20,RHO_I_21,RHO_I_22,RHO_I_23,RHO_I_24,RHO_I_25,RHO_I_26,RHO_I_27,RHO_I_28,RHO_I_29,RHO_I_30,RHO_I_STD1,RHO_I_STD2,RHO_I_STD3,RHO_I_STD4,RHO_I_STD5,RHO_I_STD6,RHO_I_STD7,RHO_I_STD8,RHO_I_STD9,RHO_I_STD10,RHO_I_STD11,RHO_I_STD12,RHO_I_STD13,RHO_I_STD14,RHO_I_STD15,RHO_I_STD16,RHO_I_STD17,RHO_I_STD18,RHO_I_STD19,RHO_I_STD20,RHO_I_STD21,RHO_I_STD22,RHO_I_STD23,RHO_I_STD24,RHO_I_STD25,RHO_I_STD26,RHO_I_STD27,RHO_I_STD28,RHO_I_STD29,RHO_I_STD30,SIGMA_I_1,SIGMA_I_2,SIGMA_I_3,SIGMA_I_4,SIGMA_I_5,SIGMA_I_6,SIGMA_I_7,SIGMA_I_8,SIGMA_I_9,SIGMA_I_10,SIGMA_I_11,SIGMA_I_12,SIGMA_I_13,SIGMA_I_14,SIGMA_I_15,SIGMA_I_16,SIGMA_I_17,SIGMA_I_18,SIGMA_I_19,SIGMA_I_20,SIGMA_I_21,SIGMA_I_22,SIGMA_I_23,SIGMA_I_24,SIGMA_I_25,SIGMA_I_26,SIGMA_I_27,SIGMA_I_28,SIGMA_I_29,SIGMA_I_30,DEP_TOP_1,DEP_TOP_2,DEP_TOP_3,DEP_TOP_4,DEP_TOP_5,DEP_TOP_6,DEP_TOP_7,DEP_TOP_8,DEP_TOP_9,DEP_TOP_10,DEP_TOP_11,DEP_TOP_12,DEP_TOP_13,DEP_TOP_14,DEP_TOP_15,DEP_TOP_16,DEP_TOP_17,DEP_TOP_18,DEP_TOP_19,DEP_TOP_20,DEP_TOP_21,DEP_TOP_22,DEP_TOP_23,DEP_TOP_24,DEP_TOP_25,DEP_TOP_26,DEP_TOP_27,DEP_TOP_28,DEP_TOP_29,DEP_TOP_30,DEP_BOT_1,DEP_BOT_2,DEP_BOT_3,DEP_BOT_4,DEP_BOT_5,DEP_BOT_6,DEP_BOT_7,DEP_BOT_8,DEP_BOT_9,DEP_BOT_10,DEP_BOT_11,DEP_BOT_12,DEP_BOT_13,DEP_BOT_14,DEP_BOT_15,DEP_BOT_16,DEP_BOT_17,DEP_BOT_18,DEP_BOT_19,DEP_BOT_20,DEP_BOT_21,DEP_BOT_22,DEP_BOT_23,DEP_BOT_24,DEP_BOT_25,DEP_BOT_26,DEP_BOT_27,DEP_BOT_28,DEP_BOT_29,THK_1,THK_2,THK_3,THK_4,THK_5,THK_6,THK_7,THK_8,THK_9,THK_10,THK_11,THK_12,THK_13,THK_14,THK_15,THK_16,THK_17,THK_18,THK_19,THK_20,THK_21,THK_22,THK_23,THK_24,THK_25,THK_26,THK_27,THK_28,THK_29,THK_STD_1,THK_STD_2,THK_STD_3,THK_STD_4,THK_STD_5,THK_STD_6,THK_STD_7,THK_STD_8,THK_STD_9,THK_STD_10,THK_STD_11,THK_STD_12,THK_STD_13,THK_STD_14,THK_STD_15,THK_STD_16,THK_STD_17,THK_STD_18,THK_STD_19,THK_STD_20,THK_STD_21,THK_STD_22,THK_STD_23,THK_STD_24,THK_STD_25,THK_STD_26,THK_STD_27,THK_STD_28,THK_STD_29,DEP_BOT_STD_1,DEP_BOT_STD_2,DEP_BOT_STD_3,DEP_BOT_STD_4,DEP_BOT_STD_5,DEP_BOT_STD_6,DEP_BOT_STD_7,DEP_BOT_STD_8,DEP_BOT_STD_9,DEP_BOT_STD_10,DEP_BOT_STD_11,DEP_BOT_STD_12,DEP_BOT_STD_13,DEP_BOT_STD_14,DEP_BOT_STD_15,DEP_BOT_STD_16,DEP_BOT_STD_17,DEP_BOT_STD_18,DEP_BOT_STD_19,DEP_BOT_STD_20,DEP_BOT_STD_21,DEP_BOT_STD_22,DEP_BOT_STD_23,DEP_BOT_STD_24,DEP_BOT_STD_25,DEP_BOT_STD_26,DEP_BOT_STD_27,DEP_BOT_STD_28,DEP_BOT_STD_29,DOI_CONSERVATIVE,DOI_STANDARD,n
2902,418085.3,1391455.1,43420.039056,18726,18726,91.7,48.53,48.78,1000,0.25,9999,9999,9999,9999,9999,9999,22,12,3.384,1.655,20.01,24.29,26.11,26.96,35.1,58.5,101.9,161.4,221.5,268.2,301.8,330.8,358,377.3,381,367.4,339,297.8,245,188.8,144.3,118,98.21,89.98,87.41,73.96,49.4,25.16,13.1,11.04,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,49.975,41.1692,38.2995,37.092,28.49,17.094,9.81354,6.19579,4.51467,3.72856,3.31345,3.02297,2.7933,2.65041,2.62467,2.72183,2.94985,3.35796,4.08163,5.29661,6.93001,8.47458,10.1823,11.1136,11.4403,13.5208,20.2429,39.7456,76.3359,90.5797,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,241.265,331.269,240
2902,418131.6,1391476.9,43420.039071,18727,18727,91.6,47.75,48.12,1000,0.37,9999,9999,9999,9999,9999,9999,21,12,1.988,1.655,15.57,29.54,43.97,56.3,79.16,126.9,205,303.7,399.8,473.9,524.6,560.4,584.5,591.4,575.5,537.7,483.1,415.8,338.2,257.7,186.9,132.6,94.75,84.98,93.78,90.75,67.52,37.95,20.25,14.9,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,64.2261,33.8524,22.7428,17.762,12.6326,7.88022,4.87805,3.29272,2.50125,2.11015,1.90621,1.78444,1.71086,1.6909,1.73762,1.85977,2.06996,2.405,2.95683,3.88048,5.35045,7.54148,10.5541,11.7675,10.6633,11.0193,14.8104,26.3505,49.3827,67.1141,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,310.908,436.141,240
2902,418177.1,1391497.9,43420.039086,18728,18728,91.6,47.47,46.9,1000,-0.57,9999,9999,9999,9999,9999,9999,20,12,2.833,1.655,12.48,47.65,100.3,155.9,228.2,337.7,487,655.7,809.5,923.2,992.9,1027,1030,998.9,934,842.6,734.8,617.4,491.8,361.4,237.2,134.3,70.42,58.62,82.52,100.1,90.09,60.76,34.18,19.07,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,80.1282,20.9864,9.97009,6.41437,4.38212,2.96121,2.05339,1.52509,1.23533,1.08319,1.00715,0.97371,0.970874,1.0011,1.07066,1.1868,1.36091,1.6197,2.03335,2.76702,4.21585,7.44602,14.2005,17.059,12.1183,9.99001,11.1,16.4582,29.2569,52.4384,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,319.05,416.054,240
2902,418223.1,1391518.8,43420.039101,18729,18729,91.7,47.67,46.75,1000,-0.92,9999,9999,9999,9999,9999,9999,22,12,4.57,1.655,13.61,77.72,193.1,327.6,484.8,682.9,918.7,1162,1370,1513,1584,1591,1542,1441,1301,1140,975.1,814.7,655.1,488.8,319.6,171.9,81.13,61.53,89.81,118.3,119.4,91.87,53.48,21.65,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,73.4754,12.8667,5.17866,3.0525,2.06271,1.46434,1.08849,0.860585,0.729927,0.660939,0.631313,0.628536,0.648508,0.693963,0.76864,0.877193,1.02554,1.22745,1.52648,2.04583,3.12891,5.81734,12.3259,16.2522,11.1346,8.45309,8.37521,10.8849,18.6986,46.1894,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,350.987,485.592,240
2902,418269,1391539.5,43420.039116,18730,18730,91.8,48.03,46.45,1000,-1.58,9999,9999,9999,9999,9999,9999,18,12,3.349,1.655,19.11,119.5,311,548.5,814.3,1111,1426,1721,1953,2090,2125,2066,1927,1728,1495,1261,1048,866.7,703.6,535.9,352.8,182.3,77.75,60.09,97.03,132,143.5,125,81.41,36.06,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,52.3286,8.3682,3.21543,1.82315,1.22805,0.90009,0.701262,0.581058,0.512033,0.478469,0.470588,0.484027,0.518941,0.578704,0.668896,0.793021,0.954198,1.1538,1.42126,1.86602,2.83447,5.48546,12.8617,16.6417,10.3061,7.57576,6.96864,8,12.2835,27.7316,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,340.713,458.172,240
2902,418313.7,1391560.3,43420.039131,18731,18731,91.9,48.09,47.63,1000,-0.46,9999,9999,9999,9999,9999,9999,20,12,2.749,1.655,36.81,140.1,351.1,633.4,947.3,1274,1590,1860,2044,2116,2072,1927,1701,1430,1153,907.8,715.6,583,490.4,404,296.1,179.5,103.2,92.84,118.8,138.8,155.5,157.5,122.9,70.07,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,27.1665,7.13776,2.8481900000000002,1.57878,1.05563,0.784929,0.628931,0.537634,0.489237,0.47259,0.482625,0.518941,0.587889,0.699301,0.867303,1.10156,1.39743,1.71527,2.03915,2.47525,3.37724,5.57103,9.68992,10.7712,8.41751,7.20461,6.43087,6.34921,8.1367,14.2714,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,367.459,487.672,240
2902,418357.7,1391582,43420.039146,18732,18732,91.8,47.73,47.81,1000,0.08,9999,9999,9999,9999,9999,9999,19,12,2.202,1.655,68.61,166.3,378.7,677.7,1007,1330,1619,1840,1958,1957,1840,1628,1350,1052,781.9,572.7,437.8,378,373.1,387.2,372.9,306.4,222.3,170.9,141.9,123.7,138.1,167.8,158.7,119.1,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,14.5751,6.01323,2.64061,1.47558,0.993049,0.75188,0.617665,0.543478,0.510725,0.510986,0.543478,0.614251,0.740741,0.95057,1.27894,1.74611,2.28415,2.6455,2.68025,2.58264,2.68168,3.26371,4.49843,5.85138,7.04722,8.08407,7.24113,5.95948,6.3012,8.39631,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,394.975,505.75,240
2902,418401.9,1391605.2,43420.039161,18733,18733,91.7,46.98,46.99,1000,0.01,9999,9999,9999,9999,9999,9999,19,12,1.908,1.655,61.82,170.4,426.7,796.9,1204,1599,1946,2206,2343,2339,2200,1948,1618,1265,943.4,690.4,519.6,432,408.3,420,426.6,390.6,314.9,234.1,159.5,110.8,120.9,177.1,196.7,185.1,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,16.176,5.86854,2.34357,1.25486,0.830565,0.625391,0.513875,0.453309,0.426803,0.427533,0.454545,0.513347,0.618047,0.790514,1.06,1.44844,1.92456,2.31481,2.44918,2.38095,2.34412,2.56016,3.17561,4.27168,6.26959,9.02527,8.2713,5.64653,5.08388,5.40248,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,405.122,495.399,240
2902,418446.6,1391629.9,43420.039176,18734,18734,91.6,46.05,46.13,1000,0.08,9999,9999,9999,9999,9999,9999,20,12,2.7,1.655,40.9,183,537.4,1044,1599,2148,2643,3031,3258,3296,3147,2834,2401,1916,1454,1072,795.2,632.5,562.1,552.3,558.9,531.5,446.7,320.8,185.7,98.17,97.85,181.9,227.5,242.6,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,24.4499,5.46448,1.86081,0.957854,0.625391,0.465549,0.37835800000000003,0.329924,0.306937,0.303398,0.317763,0.352858,0.416493,0.521921,0.687758,0.932836,1.25755,1.58103,1.77904,1.81061,1.78923,1.88147,2.23864,3.11721,5.38503,10.1864,10.2197,5.49753,4.3956,4.12201,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,416.669,494.316,240
2902,418489.9,1391654.6,43420.039191,18735,18735,91.7,45.35,44.29,1000,-1.06,9999,9999,9999,9999,9999,9999,20,12,3.298,1.655,22.21,234.5,801.9,1582,2444,3344,4220,4976,5518,5782,5752,5444,4910,4235,3524,2873,2343,1970,1735,1584,1439,1222,911.7,552.8,237.6,72.47,53.45,156,213.5,203.2,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,45.0248,4.26439,1.24704,0.632111,0.409165,0.299043,0.236967,0.200965,0.181225,0.172951,0.173853,0.183688,0.203666,0.236128,0.283768,0.348068,0.426803,0.507614,0.576369,0.631313,0.694927,0.818331,1.09685,1.80897,4.20875,13.7988,18.7091,6.41026,4.68384,4.92126,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,418.715,489.527,240
2902,418533.4,1391679.6,43420.039206,18736,18736,91.5,44.88,39.48,1000,-5.4,9999,9999,9999,9999,9999,9999,20,12,9.264,1.655,14.12,375.2,1250,2342,3563,4934,6379,7727,8810,9514,9788,9638,9117,8319,7375,6419,5553,4845,4282,3793,3268,2617,1841,1042,394.5,68.44,12.85,101.7,155.4,125.4,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,70.8215,2.66525,0.8,0.426985,0.280662,0.202675,0.156764,0.129416,0.113507,0.105108,0.102166,0.103756,0.109685,0.120207,0.135593,0.155788,0.180083,0.206398,0.233536,0.263644,0.305998,0.382117,0.543183,0.959693,2.53485,14.6113,77.821,9.83284,6.43501,7.97448,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,414.156,432.973,240
